"bx","by","V","BV","VR","BR","galaxy_name","host_galaxy_group_type","host_galaxy_mass","galcen_radius","90percent"
3816.93,4795.45,21.443,0.914,0.606,1.52,"NGC 5846","E",11.744,4.92525,1
3666.56,4806.39,23.275,0.679,0.496,1.175,"NGC 5846","E",11.744,4.60311,0
3641.72,4811.81,22.479,0.61,0.528,1.138,"NGC 5846","E",11.744,4.57065,1
4569.5,4818.5,22.242,0.901,0.629,1.53,"NGC 5846","E",11.744,7.43213,1
2640.1,4820.8,23.442,0.715,0.604,1.319,"NGC 5846","E",11.744,4.59674,0
3152.01,4824.42,23.492,0.911,0.681,1.592,"NGC 5846","E",11.744,4.06575,0
6737.6,4823.91,22.575,0.8,0.414,1.214,"NGC 5846","E",11.744,16.2104,0
885.54,4834.11,22.675,0.745,0.54,1.285,"NGC 5846","E",11.744,10.6502,1
2569.9,4836.02,22.512,0.742,0.552,1.294,"NGC 5846","E",11.744,4.80596,1
6688.12,4835.51,20.93,0.567,0.43,0.997,"NGC 5846","E",11.744,16.0145,0
3446.88,4837.82,21.829,0.741,0.403,1.144,"NGC 5846","E",11.744,4.33699,1
2601.19,4847.96,22.772,0.608,0.417,1.025,"NGC 5846","E",11.744,4.78226,1
4008.86,4847.97,22.72,0.887,0.436,1.323,"NGC 5846","E",11.744,5.63604,1
3534.53,4850.05,23.396,0.702,0.412,1.114,"NGC 5846","E",11.744,4.5194,0
3413.93,4856.44,21.723,0.838,0.484,1.322,"NGC 5846","E",11.744,4.37269,1
6578.08,4858.15,23.349,0.508,0.504,1.012,"NGC 5846","E",11.744,15.5777,0
175.03,4865.21,21.393,0.87,0.575,1.445,"NGC 5846","E",11.744,13.6032,0
3518.66,4865.73,21.972,0.661,0.46,1.121,"NGC 5846","E",11.744,4.55707,1
1784.99,4868.71,23.259,0.51,0.477,0.987,"NGC 5846","E",11.744,7.2795,0
6755.52,4868.89,21.225,0.527,0.4,0.927,"NGC 5846","E",11.744,16.3361,0
3601.27,4870.48,22.939,0.903,0.638,1.541,"NGC 5846","E",11.744,4.71871,1
3642.36,4871.19,21.319,0.819,0.587,1.406,"NGC 5846","E",11.744,4.80076,1
3787.55,4873.59,23.397,0.861,0.59,1.451,"NGC 5846","E",11.744,5.13009,0
4090.81,4874.58,23.268,0.696,0.498,1.194,"NGC 5846","E",11.744,5.96533,0
1240.97,4875.44,21.047,0.854,0.535,1.389,"NGC 5846","E",11.744,9.32102,1
2140.57,4882.5,23.14,0.887,0.538,1.425,"NGC 5846","E",11.744,6.13205,0
3192.42,4888.44,22.757,0.977,0.651,1.628,"NGC 5846","E",11.744,4.35079,1
3674.65,4893.89,21.33,0.854,0.544,1.398,"NGC 5846","E",11.744,4.95385,1
2297,4894.94,22.317,0.672,0.441,1.113,"NGC 5846","E",11.744,5.7096,1
1286.34,4901.56,23.473,0.668,0.552,1.22,"NGC 5846","E",11.744,9.19973,0
2397.54,4906.42,23.304,0.54,0.421,0.961,"NGC 5846","E",11.744,5.4784,0
1568.11,4910.91,22.83,0.802,0.462,1.264,"NGC 5846","E",11.744,8.16415,1
2785.27,4914.22,23.14,0.909,0.426,1.335,"NGC 5846","E",11.744,4.71614,0
2844,4924.69,23.023,0.952,0.61,1.562,"NGC 5846","E",11.744,4.6826,0
3148.01,4925.59,23.077,0.825,0.509,1.334,"NGC 5846","E",11.744,4.5067,0
4475.98,4923.99,22.921,0.707,0.523,1.23,"NGC 5846","E",11.744,7.36505,0
2197.65,4929.29,21.33,0.782,0.524,1.306,"NGC 5846","E",11.744,6.1074,1
1245.2,4936.21,22.748,0.547,0.425,0.972,"NGC 5846","E",11.744,9.42964,1
2341.14,4948.08,22.829,0.921,0.614,1.535,"NGC 5846","E",11.744,5.7709,1
3433.36,4976.07,23.041,0.561,0.446,1.007,"NGC 5846","E",11.744,4.89802,0
4637.42,4975.67,22.865,0.665,0.341,1.006,"NGC 5846","E",11.744,8.06404,0
4186.48,4977.46,22.8,0.869,0.514,1.383,"NGC 5846","E",11.744,6.57791,1
5149.87,4991.43,22.956,0.627,0.565,1.192,"NGC 5846","E",11.744,9.99415,0
6692.97,5001.61,23.167,0.562,0.48,1.042,"NGC 5846","E",11.744,16.2361,0
7251.19,5009.67,23.177,0.499,0.545,1.044,"NGC 5846","E",11.744,18.5831,0
3239.55,5016.83,23.354,0.982,0.589,1.571,"NGC 5846","E",11.744,4.92402,0
2382.89,5024.02,21.256,0.693,0.521,1.214,"NGC 5846","E",11.744,5.93537,1
2628.83,5029.41,21.108,0.877,0.587,1.464,"NGC 5846","E",11.744,5.43512,1
3289,5030.4,22.617,0.64,0.52,1.16,"NGC 5846","E",11.744,5.00658,1
2098.45,5033.52,22.653,0.941,0.644,1.585,"NGC 5846","E",11.744,6.73464,1
4011.89,5040.55,22.893,0.895,0.618,1.513,"NGC 5846","E",11.744,6.29068,1
5707.2,5045.68,23.243,0.702,0.609,1.311,"NGC 5846","E",11.744,12.2777,0
951.34,5063.09,22.555,0.695,0.557,1.252,"NGC 5846","E",11.744,10.8197,1
5131.18,5063.72,21.808,0.639,0.466,1.105,"NGC 5846","E",11.744,10.0788,1
2989.22,5067.79,21.869,0.943,0.587,1.53,"NGC 5846","E",11.744,5.16797,1
3257.36,5076.83,23.179,0.64,0.385,1.025,"NGC 5846","E",11.744,5.19183,0
1668.55,5084.7,21.778,0.814,0.592,1.406,"NGC 5846","E",11.744,8.25534,1
1509.6,5090.09,23.044,0.601,0.536,1.137,"NGC 5846","E",11.744,8.81839,0
7066.15,5089.51,22.527,0.77,0.417,1.187,"NGC 5846","E",11.744,17.9042,0
2270.62,5098.26,23.41,0.607,0.467,1.074,"NGC 5846","E",11.744,6.48044,0
2764.32,5101.13,22.658,0.583,0.386,0.969,"NGC 5846","E",11.744,5.51916,1
5745.76,5105.75,21.696,0.88,0.614,1.494,"NGC 5846","E",11.744,12.5396,0
1930,5109.38,22.997,0.949,0.494,1.443,"NGC 5846","E",11.744,7.48075,0
3030.81,5110.68,23.285,0.7,0.548,1.248,"NGC 5846","E",11.744,5.33449,0
2454.82,5119.09,23.292,0.856,0.52,1.376,"NGC 5846","E",11.744,6.12558,0
2326.22,5127.36,22.771,0.739,0.602,1.341,"NGC 5846","E",11.744,6.44745,1
1052.29,5129.11,21.823,0.547,0.338,0.885,"NGC 5846","E",11.744,10.5774,1
1303,5131.93,22.844,0.941,0.501,1.442,"NGC 5846","E",11.744,9.66,1
1157.1,5158.93,23.226,0.87,0.637,1.507,"NGC 5846","E",11.744,10.2564,0
1948.95,5160.46,22.698,0.678,0.478,1.156,"NGC 5846","E",11.744,7.5836,1
2391.76,5160.08,22.602,0.615,0.456,1.071,"NGC 5846","E",11.744,6.41741,1
1577.45,5165.19,22.985,0.646,0.483,1.129,"NGC 5846","E",11.744,8.78493,0
4064.34,5164.91,21.245,0.74,0.528,1.268,"NGC 5846","E",11.744,6.86244,1
6150.41,5165.33,22.498,0.695,0.468,1.163,"NGC 5846","E",11.744,14.2581,0
5115.06,5170.37,23.424,0.857,0.589,1.446,"NGC 5846","E",11.744,10.2634,0
2704.62,5170.57,22.997,0.623,0.538,1.161,"NGC 5846","E",11.744,5.88757,0
6042.02,5172.86,22.644,0.519,0.483,1.002,"NGC 5846","E",11.744,13.8372,0
2395.38,5188.55,23.346,0.96,0.511,1.471,"NGC 5846","E",11.744,6.51679,0
4263.62,5191.04,22.806,0.564,0.316,0.88,"NGC 5846","E",11.744,7.49272,0
1929.72,5205.83,22.59,0.522,0.451,0.973,"NGC 5846","E",11.744,7.78558,1
6704.66,5205.54,21.002,0.595,0.412,1.007,"NGC 5846","E",11.744,16.5709,0
4249.36,5207.65,21.209,0.84,0.605,1.445,"NGC 5846","E",11.744,7.50738,1
1786.65,5215.97,22.464,0.762,0.506,1.268,"NGC 5846","E",11.744,8.25177,1
2908.24,5215.8,23.199,1.054,0.609,1.663,"NGC 5846","E",11.744,5.85896,0
3163.67,5216.44,22.533,0.972,0.664,1.636,"NGC 5846","E",11.744,5.77586,1
3133.05,5219.01,23.447,0.89,0.4,1.29,"NGC 5846","E",11.744,5.7861,0
3631.06,5221.51,23.362,0.465,0.29,0.755,"NGC 5846","E",11.744,6.18164,0
3093.4,5227.46,22.137,0.782,0.592,1.374,"NGC 5846","E",11.744,5.82626,1
2337.54,5235.3,22.028,0.857,0.521,1.378,"NGC 5846","E",11.744,6.8201,1
2650.28,5255.73,23.311,0.839,0.536,1.375,"NGC 5846","E",11.744,6.31624,0
4209.66,5259.01,22.801,0.68,0.509,1.189,"NGC 5846","E",11.744,7.57193,1
2957.2,5263.26,22.775,0.845,0.481,1.326,"NGC 5846","E",11.744,6.03122,1
5485.46,5263.43,21.806,0.568,0.384,0.952,"NGC 5846","E",11.744,11.8522,1
670.68,5268.92,23.135,0.839,0.627,1.466,"NGC 5846","E",11.744,12.3239,0
4561.93,5270.83,23.377,0.554,0.506,1.06,"NGC 5846","E",11.744,8.64049,0
3390.68,5278.98,23.255,0.764,0.406,1.17,"NGC 5846","E",11.744,6.14651,0
2780.75,5279.66,22.167,0.584,0.404,0.988,"NGC 5846","E",11.744,6.24872,1
3552.75,5282.5,21.369,0.61,0.415,1.025,"NGC 5846","E",11.744,6.32595,1
1106.89,5291.12,23.084,1.085,0.521,1.606,"NGC 5846","E",11.744,10.7575,0
950.74,5301.53,21.372,0.855,0.592,1.447,"NGC 5846","E",11.744,11.3494,1
2134.52,5307.32,22.891,0.769,0.507,1.276,"NGC 5846","E",11.744,7.5671,0
6891.69,5308,23.225,0.487,0.475,0.962,"NGC 5846","E",11.744,17.4913,0
1573.03,5313.01,22.935,0.663,0.527,1.19,"NGC 5846","E",11.744,9.21998,0
4195.93,5312.67,23.317,0.857,0.519,1.376,"NGC 5846","E",11.744,7.72161,0
6046.75,5317.6,21.375,0.826,0.576,1.402,"NGC 5846","E",11.744,14.1224,0
3257.63,5326.8,23.445,0.732,0.404,1.136,"NGC 5846","E",11.744,6.27752,0
718.56,5329.73,23.15,0.644,0.502,1.146,"NGC 5846","E",11.744,12.2752,0
905.76,5331.96,21.913,0.772,0.562,1.334,"NGC 5846","E",11.744,11.5862,1
3554.49,5354.83,21.861,0.702,0.417,1.119,"NGC 5846","E",11.744,6.63094,1
5490.4,5357.23,22.791,0.632,0.515,1.147,"NGC 5846","E",11.744,12.0821,1
6869.72,5358.26,22.733,0.696,0.487,1.183,"NGC 5846","E",11.744,17.4807,0
4215.54,5362.14,22.805,0.631,0.396,1.027,"NGC 5846","E",11.744,7.94598,0
2137.74,5380.03,22.102,0.913,0.659,1.572,"NGC 5846","E",11.744,7.81994,1
3566.56,5392.39,23.371,1.108,0.462,1.57,"NGC 5846","E",11.744,6.8029,0
397.67,5396.56,23.055,0.825,0.621,1.446,"NGC 5846","E",11.744,13.635,0
7158.43,5403.23,23.357,0.703,0.376,1.079,"NGC 5846","E",11.744,18.7262,0
6398.35,5404.55,23.305,1.059,0.571,1.63,"NGC 5846","E",11.744,15.6696,0
5139.44,5409.83,23.042,0.587,0.481,1.068,"NGC 5846","E",11.744,10.9506,0
5398.77,5415.42,22.79,0.709,0.326,1.035,"NGC 5846","E",11.744,11.8849,0
1816.26,5422.57,22.802,0.692,0.373,1.065,"NGC 5846","E",11.744,8.82024,0
1869.66,5432.93,22.29,0.615,0.43,1.045,"NGC 5846","E",11.744,8.70459,1
2607.69,5434.28,21.39,0.898,0.598,1.496,"NGC 5846","E",11.744,7.11235,1
4283.96,5441.19,22.481,0.622,0.477,1.099,"NGC 5846","E",11.744,8.40051,1
394.29,5450.99,22.483,0.636,0.489,1.125,"NGC 5846","E",11.744,13.7635,0
5223.6,5448.69,21.459,0.957,0.633,1.59,"NGC 5846","E",11.744,11.3458,1
1531.61,5451.18,23.198,0.704,0.432,1.136,"NGC 5846","E",11.744,9.76394,0
7517.48,5451.44,23.03,0.606,0.536,1.142,"NGC 5846","E",11.744,20.2689,0
4982.31,5454.11,23.244,0.511,0.373,0.884,"NGC 5846","E",11.744,10.5368,0
619.16,5456.57,23.264,0.696,0.482,1.178,"NGC 5846","E",11.744,12.9327,0
6908.12,5459.5,22.712,0.649,0.421,1.07,"NGC 5846","E",11.744,17.8015,0
6068.83,5470.44,22.013,0.905,0.553,1.458,"NGC 5846","E",11.744,14.513,0
79.02,5483.95,22.629,0.662,0.499,1.161,"NGC 5846","E",11.744,15.0401,0
4673.97,5491.46,22.267,0.609,0.463,1.072,"NGC 5846","E",11.744,9.66736,1
6826.71,5491.95,22.856,1.014,0.601,1.615,"NGC 5846","E",11.744,17.5301,0
287.34,5514.42,22.389,0.83,0.473,1.303,"NGC 5846","E",11.744,14.3056,0
5793.83,5515.62,22.683,1.041,0.59,1.631,"NGC 5846","E",11.744,13.571,0
6201.53,5516.65,22.464,0.65,0.389,1.039,"NGC 5846","E",11.744,15.1184,0
632.65,5525.62,23.496,0.587,0.412,0.999,"NGC 5846","E",11.744,13.0447,0
7012.92,5525.52,21.502,0.645,0.541,1.186,"NGC 5846","E",11.744,18.3343,0
6956.2,5530.78,22.705,0.87,0.526,1.396,"NGC 5846","E",11.744,18.1157,0
2713.74,5540.71,22.671,0.58,0.505,1.085,"NGC 5846","E",11.744,7.42392,1
2510.75,5551.27,22.356,0.982,0.492,1.474,"NGC 5846","E",11.744,7.73583,1
5030.04,5557.89,23.325,1.069,0.568,1.637,"NGC 5846","E",11.744,10.9902,0
4891.63,5559.64,22.927,0.736,0.424,1.16,"NGC 5846","E",11.744,10.5501,0
3481.88,5564.56,22.662,0.775,0.365,1.14,"NGC 5846","E",11.744,7.44484,1
6314.8,5571.32,21.885,0.6,0.455,1.055,"NGC 5846","E",11.744,15.6665,0
6039.42,5572.61,22.285,0.818,0.566,1.384,"NGC 5846","E",11.744,14.6185,0
2918.93,5576.1,22.93,0.966,0.545,1.511,"NGC 5846","E",11.744,7.40549,0
2584.57,5578.77,21.276,0.702,0.481,1.183,"NGC 5846","E",11.744,7.74165,1
3937.25,5584.34,23.132,0.807,0.596,1.403,"NGC 5846","E",11.744,8.15951,0
7035.93,5586.9,23.291,0.668,0.518,1.186,"NGC 5846","E",11.744,18.5319,0
5778.52,5593.86,22.234,0.68,0.475,1.155,"NGC 5846","E",11.744,13.696,0
3957.26,5609.2,22.879,0.713,0.341,1.054,"NGC 5846","E",11.744,8.29486,0
1984.04,5612.15,23.343,0.725,0.358,1.083,"NGC 5846","E",11.744,9.03377,0
3454.65,5611.88,21.414,0.938,0.584,1.522,"NGC 5846","E",11.744,7.62475,1
1782.3,5613.73,22.988,0.842,0.521,1.363,"NGC 5846","E",11.744,9.55748,0
2241.26,5615.85,21.62,0.765,0.473,1.238,"NGC 5846","E",11.744,8.47431,1
1180.15,5626.74,23.02,0.647,0.399,1.046,"NGC 5846","E",11.744,11.4086,0
2988.02,5628.22,21.291,0.754,0.537,1.291,"NGC 5846","E",11.744,7.59896,1
6802.83,5628.15,22.966,0.932,0.663,1.595,"NGC 5846","E",11.744,17.6808,0
3501.04,5651.38,23.039,0.593,0.386,0.979,"NGC 5846","E",11.744,7.83252,0
4866.77,5651.59,23.301,0.691,0.406,1.097,"NGC 5846","E",11.744,10.7541,0
2269.99,5655.46,22.595,0.573,0.521,1.094,"NGC 5846","E",11.744,8.57177,1
4969.61,5658.54,23.389,0.51,0.309,0.819,"NGC 5846","E",11.744,11.094,0
955.23,5658.74,23.275,0.88,0.531,1.411,"NGC 5846","E",11.744,12.2475,0
3314.26,5662.61,20.931,0.686,0.493,1.179,"NGC 5846","E",11.744,7.75833,1
5527.22,5662.26,21.109,0.936,0.662,1.598,"NGC 5846","E",11.744,12.9641,0
3098.75,5662.83,23.368,0.535,0.429,0.964,"NGC 5846","E",11.744,7.72338,0
2395.81,5668.2,22.96,0.921,0.475,1.396,"NGC 5846","E",11.744,8.39504,0
5837.88,5671.03,23.106,0.642,0.434,1.076,"NGC 5846","E",11.744,14.0967,0
3606.67,5673.68,22.499,0.901,0.606,1.507,"NGC 5846","E",11.744,8.0323,1
4797.97,5686.83,22.196,0.621,0.444,1.065,"NGC 5846","E",11.744,10.6584,1
6427.92,5690.29,21.173,0.899,0.602,1.501,"NGC 5846","E",11.744,16.3468,0
2862.55,5736.49,23.445,0.477,0.52,0.997,"NGC 5846","E",11.744,8.13226,0
6905.48,5736.27,23.161,0.771,0.554,1.325,"NGC 5846","E",11.744,18.2888,0
5678.38,5739.64,23.467,0.834,0.454,1.288,"NGC 5846","E",11.744,13.6952,0
7042.42,5751.51,22.426,1.036,0.658,1.694,"NGC 5846","E",11.744,18.8554,0
4744.4,5759.33,21.683,0.762,0.541,1.303,"NGC 5846","E",11.744,10.739,1
1142.88,5766.6,23.327,0.583,0.297,0.88,"NGC 5846","E",11.744,11.9397,0
6622.88,5769.68,22.346,0.711,0.426,1.137,"NGC 5846","E",11.744,17.2592,0
1840.72,5773.52,23.282,0.908,0.672,1.58,"NGC 5846","E",11.744,9.96706,0
5406.43,5772.8,21.973,0.817,0.534,1.351,"NGC 5846","E",11.744,12.8472,0
4748.5,5780.6,22.71,0.929,0.52,1.449,"NGC 5846","E",11.744,10.8211,1
4041.19,5783.54,22.682,0.732,0.456,1.188,"NGC 5846","E",11.744,9.13869,1
5399.18,5793.58,23.194,0.943,0.428,1.371,"NGC 5846","E",11.744,12.881,0
155.78,5797.51,23.222,0.541,0.511,1.052,"NGC 5846","E",11.744,15.4346,0
6822.68,5799.81,23.116,0.992,0.592,1.584,"NGC 5846","E",11.744,18.091,0
6476.09,5802.22,22.081,0.723,0.571,1.294,"NGC 5846","E",11.744,16.7685,0
3494.98,5812.36,22.813,0.636,0.558,1.194,"NGC 5846","E",11.744,8.51642,1
720.01,5818.36,21.162,0.829,0.561,1.39,"NGC 5846","E",11.744,13.483,0
6074.51,5824.19,23.411,0.646,0.437,1.083,"NGC 5846","E",11.744,15.3259,0
6897.61,5829.59,22.322,0.717,0.572,1.289,"NGC 5846","E",11.744,18.4409,0
2625.89,5851.7,22.364,0.836,0.478,1.314,"NGC 5846","E",11.744,8.83273,1
2300.13,5868.55,22.814,0.653,0.404,1.057,"NGC 5846","E",11.744,9.36208,0
6355.94,5874.15,22.72,0.615,0.41,1.025,"NGC 5846","E",11.744,16.4782,0
5255.18,5882.55,21.277,0.882,0.625,1.507,"NGC 5846","E",11.744,12.6697,0
1560.6,5895.56,22.323,1.002,0.675,1.677,"NGC 5846","E",11.744,11.1209,1
3373.7,5896.61,23.375,0.75,0.577,1.327,"NGC 5846","E",11.744,8.80076,0
4468.57,5910.69,22.841,0.997,0.621,1.618,"NGC 5846","E",11.744,10.541,1
5172.32,5917.02,22.464,0.816,0.478,1.294,"NGC 5846","E",11.744,12.5145,0
5998.13,5926.55,21.904,0.856,0.597,1.453,"NGC 5846","E",11.744,15.3032,0
1276,5930.28,22.169,1.029,0.573,1.602,"NGC 5846","E",11.744,12.0401,1
848.12,5942.31,21.996,0.733,0.418,1.151,"NGC 5846","E",11.744,13.4048,0
1681.91,5941.76,22.049,0.943,0.577,1.52,"NGC 5846","E",11.744,10.9652,1
7113.85,5949.57,22.926,0.814,0.398,1.212,"NGC 5846","E",11.744,19.5189,0
3391.27,5955.47,22.231,0.905,0.547,1.452,"NGC 5846","E",11.744,9.06473,1
2163.1,5956.41,22.509,0.944,0.626,1.57,"NGC 5846","E",11.744,9.95618,1
5813.8,5960.19,22.242,0.616,0.341,0.957,"NGC 5846","E",11.744,14.745,0
2006.42,5970.55,21.702,0.815,0.535,1.35,"NGC 5846","E",11.744,10.3208,1
1177.5,5972.29,21.803,0.754,0.554,1.308,"NGC 5846","E",11.744,12.4665,0
3184.45,5982.26,23.033,0.794,0.471,1.265,"NGC 5846","E",11.744,9.11655,0
231.6,5999.56,21.333,0.708,0.518,1.226,"NGC 5846","E",11.744,15.6572,0
1753.28,6012.24,22.402,0.618,0.426,1.044,"NGC 5846","E",11.744,11.0438,1
3539.42,6013.51,22.567,0.813,0.422,1.235,"NGC 5846","E",11.744,9.4143,1
3653.05,6016.5,21.572,0.848,0.621,1.469,"NGC 5846","E",11.744,9.53143,1
4368.44,6018.91,23.464,0.534,0.486,1.02,"NGC 5846","E",11.744,10.7131,0
2812.19,6025.15,22.11,0.6,0.509,1.109,"NGC 5846","E",11.744,9.40967,1
6841.5,6027.12,23.417,1.146,0.653,1.799,"NGC 5846","E",11.744,18.6389,0
146.44,6030.01,20.992,0.691,0.477,1.168,"NGC 5846","E",11.744,16.0361,0
507.88,6033.61,22.892,0.846,0.559,1.405,"NGC 5846","E",11.744,14.792,0
5394.88,6056.88,23.02,0.839,0.517,1.356,"NGC 5846","E",11.744,13.635,0
4140.71,6058.48,21.315,0.665,0.465,1.13,"NGC 5846","E",11.744,10.4085,1
2851.34,6061.38,22.677,0.773,0.51,1.283,"NGC 5846","E",11.744,9.54195,1
7108.3,6064.39,22.613,0.78,0.538,1.318,"NGC 5846","E",11.744,19.7329,0
622.39,6066.39,22.307,0.711,0.466,1.177,"NGC 5846","E",11.744,14.5013,0
2921.78,6076.86,22.596,0.826,0.612,1.438,"NGC 5846","E",11.744,9.57368,1
7374.01,6077.76,23.306,0.848,0.369,1.217,"NGC 5846","E",11.744,20.7834,0
1760.26,6079.43,21.154,0.547,0.386,0.933,"NGC 5846","E",11.744,11.2739,1
1929.73,6084.56,23.334,0.637,0.392,1.029,"NGC 5846","E",11.744,10.9175,0
728.13,6086.13,23.15,0.813,0.498,1.311,"NGC 5846","E",11.744,14.2134,0
1092.09,6086.26,22.715,0.957,0.693,1.65,"NGC 5846","E",11.744,13.0837,0
769.96,6105.96,22.147,0.656,0.498,1.154,"NGC 5846","E",11.744,14.1379,0
4584.18,6107.56,23.016,0.448,0.515,0.963,"NGC 5846","E",11.744,11.5355,0
7094.09,6125.86,22.912,0.819,0.505,1.324,"NGC 5846","E",11.744,19.809,0
949.85,6128.75,21.344,0.744,0.485,1.229,"NGC 5846","E",11.744,13.6462,0
262.6,6151.4,22.434,0.592,0.307,0.899,"NGC 5846","E",11.744,15.9481,0
4051.21,6163.88,23.085,0.641,0.267,0.908,"NGC 5846","E",11.744,10.6759,0
5497.66,6164.64,21.482,0.669,0.468,1.137,"NGC 5846","E",11.744,14.2839,0
3968.32,6169,21.561,0.676,0.503,1.179,"NGC 5846","E",11.744,10.5674,1
7364.03,6169.05,23.386,0.544,0.443,0.987,"NGC 5846","E",11.744,20.9307,0
7427.96,6171.13,21.342,0.637,0.477,1.114,"NGC 5846","E",11.744,21.1808,0
871.01,6175.36,21.854,0.652,0.421,1.073,"NGC 5846","E",11.744,14.0323,0
2312.66,6186.23,23.442,0.649,0.456,1.105,"NGC 5846","E",11.744,10.6324,0
3310.21,6193.51,22.966,0.745,0.555,1.3,"NGC 5846","E",11.744,10.0634,0
1814.23,6198.15,23.043,0.972,0.61,1.582,"NGC 5846","E",11.744,11.5961,0
6937.12,6209.12,23.097,0.902,0.495,1.397,"NGC 5846","E",11.744,19.4026,0
7331.14,6226.03,22.57,0.61,0.368,0.978,"NGC 5846","E",11.744,20.9244,0
4143.66,6226.78,23.05,0.504,0.286,0.79,"NGC 5846","E",11.744,11.084,0
2864.98,6230.03,22.757,0.58,0.443,1.023,"NGC 5846","E",11.744,10.2644,1
2671.49,6252.49,21.077,0.642,0.451,1.093,"NGC 5846","E",11.744,10.4923,1
1021,6267.76,21.752,0.684,0.445,1.129,"NGC 5846","E",11.744,13.8774,0
2808.76,6267.48,23.127,0.522,0.452,0.974,"NGC 5846","E",11.744,10.4575,0
6558.78,6286.24,22.48,0.745,0.437,1.182,"NGC 5846","E",11.744,18.2054,0
568.5,6294.32,22.011,0.608,0.357,0.965,"NGC 5846","E",11.744,15.3404,0
2215.24,6294.76,22.862,0.68,0.561,1.241,"NGC 5846","E",11.744,11.2241,1
3147.44,6313.03,22.997,0.767,0.575,1.342,"NGC 5846","E",11.744,10.5568,0
4962.7,6323.29,23.148,0.542,0.494,1.036,"NGC 5846","E",11.744,13.254,0
3499.74,6343.58,22.904,0.864,0.663,1.527,"NGC 5846","E",11.744,10.8054,1
1789.57,6351.28,23.492,0.671,0.621,1.292,"NGC 5846","E",11.744,12.231,0
6697.73,6351.81,22.701,0.636,0.432,1.068,"NGC 5846","E",11.744,18.8662,0
2877.67,6355.98,23.484,0.631,0.514,1.145,"NGC 5846","E",11.744,10.8041,0
4859.09,6368.42,22.385,0.805,0.533,1.338,"NGC 5846","E",11.744,13.149,0
2756.26,6373.09,22.69,0.637,0.43,1.067,"NGC 5846","E",11.744,10.9463,1
5694.7,6379.13,23.376,0.951,0.654,1.605,"NGC 5846","E",11.744,15.5519,0
4376.21,6388.77,23.148,0.653,0.495,1.148,"NGC 5846","E",11.744,12.1514,0
6655.09,6389.02,22.808,0.662,0.298,0.96,"NGC 5846","E",11.744,18.807,0
3796.02,6402.95,23.043,0.795,0.453,1.248,"NGC 5846","E",11.744,11.318,0
6357.93,6410.7,22.739,0.587,0.497,1.084,"NGC 5846","E",11.744,17.8244,0
6493.95,6411.82,23.236,0.782,0.575,1.357,"NGC 5846","E",11.744,18.2981,0
924.87,6427.25,21.991,0.745,0.54,1.285,"NGC 5846","E",11.744,14.6761,0
2586.53,6436.61,21.497,0.793,0.538,1.331,"NGC 5846","E",11.744,11.3537,1
5317.75,6438.2,21.822,0.948,0.616,1.564,"NGC 5846","E",11.744,14.6142,0
1109.17,6445.41,22.498,0.78,0.51,1.29,"NGC 5846","E",11.744,14.2224,0
2737.81,6446.31,23.075,0.468,0.5,0.968,"NGC 5846","E",11.744,11.2742,0
5067.24,6454.91,23.112,0.613,0.424,1.037,"NGC 5846","E",11.744,13.9867,0
2931.18,6469.49,22.807,0.917,0.525,1.442,"NGC 5846","E",11.744,11.2753,1
2777.08,6486.04,22.589,0.571,0.514,1.085,"NGC 5846","E",11.744,11.4205,1
7299.53,6486.64,21.975,0.733,0.52,1.253,"NGC 5846","E",11.744,21.3832,0
249.78,6488.89,23.169,0.902,0.52,1.422,"NGC 5846","E",11.744,16.9382,0
7356.03,6490.16,23.365,0.496,0.451,0.947,"NGC 5846","E",11.744,21.6007,0
3245.7,6492.55,22.826,0.871,0.46,1.331,"NGC 5846","E",11.744,11.3492,1
2147.07,6496.87,21.193,0.736,0.504,1.24,"NGC 5846","E",11.744,12.1534,1
5829.26,6496.29,23.378,0.817,0.358,1.175,"NGC 5846","E",11.744,16.3289,0
3064.47,6498.36,22.724,0.739,0.511,1.25,"NGC 5846","E",11.744,11.3695,1
6195.34,6498.98,22.417,0.974,0.537,1.511,"NGC 5846","E",11.744,17.5189,0
6562.7,6504.67,21.731,0.615,0.45,1.065,"NGC 5846","E",11.744,18.7816,0
4138.7,6505.55,21.779,0.923,0.48,1.403,"NGC 5846","E",11.744,12.2024,1
6340.8,6505.79,21.398,0.696,0.485,1.181,"NGC 5846","E",11.744,18.025,0
2158.74,6510.08,22.695,0.8,0.418,1.218,"NGC 5846","E",11.744,12.1893,1
4987.23,6514.15,22.205,0.814,0.537,1.351,"NGC 5846","E",11.744,13.9901,0
1870.9,6530.72,23.408,0.806,0.415,1.221,"NGC 5846","E",11.744,12.7649,0
932.07,6541.78,22.595,0.951,0.526,1.477,"NGC 5846","E",11.744,15.0357,0
3248.45,6544.39,22.266,0.895,0.53,1.425,"NGC 5846","E",11.744,11.5756,1
1214.32,6550.44,22.563,0.883,0.558,1.441,"NGC 5846","E",11.744,14.31,0
2918.24,6552.98,22.913,0.508,0.47,0.978,"NGC 5846","E",11.744,11.6428,0
4520.68,6559.61,22.693,0.592,0.438,1.03,"NGC 5846","E",11.744,13.1009,0
4635.04,6572.41,23.093,0.701,0.307,1.008,"NGC 5846","E",11.744,13.3864,0
7141.62,6578.65,22.418,0.601,0.387,0.988,"NGC 5846","E",11.744,21.023,0
