"bx","by","V","BV","VR","BR","galaxy_name","host_galaxy_group_type","host_galaxy_mass","galcen_radius"
642.88,4555.06,21.762,0.699,0.438,1.137,"NGC4649","E",11.884,6.38081
939.92,4591.77,21.557,0.845,0.508,1.353,"NGC4649","E",11.884,6.46254
564.1,4596.99,21.394,0.738,0.507,1.245,"NGC4649","E",11.884,6.6239
1034.59,4601.81,21.689,0.671,0.479,1.15,"NGC4649","E",11.884,6.5361
1974.32,4604.76,20.149,0.84,0.543,1.383,"NGC4649","E",11.884,8.07623
2143.79,4615.27,21.511,0.754,0.501,1.255,"NGC4649","E",11.884,8.5689
989.91,4675.03,21.677,0.632,0.442,1.074,"NGC4649","E",11.884,6.83718
1768.24,4679.18,21.232,0.669,0.481,1.15,"NGC4649","E",11.884,7.8604
3293.73,4694.66,21.925,0.765,0.461,1.226,"NGC4649","E",11.884,12.59
351.65,4740.63,20.479,0.787,0.546,1.333,"NGC4649","E",11.884,7.46901
2391.87,4752.39,21.989,0.661,0.465,1.126,"NGC4649","E",11.884,9.73268
2377.46,4755.97,21.052,0.693,0.46,1.153,"NGC4649","E",11.884,9.70176
1980.43,4778.6,21.968,0.818,0.546,1.364,"NGC4649","E",11.884,8.71383
750.32,4821.54,21.845,0.628,0.488,1.116,"NGC4649","E",11.884,7.47999
2962.63,4881.47,20.982,0.754,0.49,1.244,"NGC4649","E",11.884,11.9213
2415.28,4936.75,20.437,0.837,0.555,1.392,"NGC4649","E",11.884,10.4037
1937.8,4977.08,22,0.753,0.46,1.213,"NGC4649","E",11.884,9.35504
2654.14,4987.07,20.448,0.623,0.389,1.012,"NGC4649","E",11.884,11.2611
2648.32,4997.12,21.038,0.802,0.448,1.25,"NGC4649","E",11.884,11.2756
814.5,5048.32,21.987,0.844,0.559,1.403,"NGC4649","E",11.884,8.45228
1453.16,5176.43,21.225,0.706,0.515,1.221,"NGC4649","E",11.884,9.34752
130.37,5208.76,21.975,0.783,0.548,1.331,"NGC4649","E",11.884,9.71197
1921.06,5287.06,21.323,0.72,0.447,1.167,"NGC4649","E",11.884,10.5201
1144.63,5345.9,21.997,0.921,0.577,1.498,"NGC4649","E",11.884,9.81358
380.99,5362.46,21.061,0.701,0.479,1.18,"NGC4649","E",11.884,10.0544
1839.57,5483.4,21.673,0.674,0.425,1.099,"NGC4649","E",11.884,11.1602
414.31,5501.42,21.681,0.588,0.46,1.048,"NGC4649","E",11.884,10.618
2229.8,5508.54,21.762,0.706,0.533,1.239,"NGC4649","E",11.884,11.999
632.7,5553.1,21.236,0.749,0.509,1.258,"NGC4649","E",11.884,10.7023
2536.73,5634.14,20.495,0.559,0.376,0.935,"NGC4649","E",11.884,13.1636
830.43,5671.53,21.985,0.695,0.463,1.158,"NGC4649","E",11.884,11.1667
1312.3,5672.22,21.218,0.709,0.471,1.18,"NGC4649","E",11.884,11.3264
2072.75,5700.67,20.468,0.759,0.532,1.291,"NGC4649","E",11.884,12.4337
609.29,5705.15,20.281,0.642,0.46,1.102,"NGC4649","E",11.884,11.3721
2067.61,5727.48,21.98,0.685,0.477,1.162,"NGC4649","E",11.884,12.5307
3511.73,5748.45,21.374,0.552,0.436,0.988,"NGC4649","E",11.884,16.2486
1345.86,5755.3,21.985,0.63,0.481,1.111,"NGC4649","E",11.884,11.7083
1208.83,5799.2,21.992,0.737,0.503,1.24,"NGC4649","E",11.884,11.8093
906.39,5818.57,22.045,0.522,0.384,0.906,"NGC4649","E",11.884,11.8064
1895.58,5986.5,20.921,0.778,0.539,1.317,"NGC4649","E",11.884,13.2985
1382.66,6008.54,21.833,0.594,0.445,1.039,"NGC4649","E",11.884,12.8236
978.91,6009.18,21.908,0.762,0.495,1.257,"NGC4649","E",11.884,12.6443
1592.76,6016.41,20.528,0.617,0.427,1.044,"NGC4649","E",11.884,13.0451
3254.47,6026.89,20.385,0.645,0.389,1.034,"NGC4649","E",11.884,16.399
18.96,6040.41,20.895,0.52,0.42,0.94,"NGC4649","E",11.884,13.3116
1572.16,6046.87,21.859,0.618,0.405,1.023,"NGC4649","E",11.884,13.1532
417.86,6062.35,22.167,0.969,0.595,1.564,"NGC4649","E",11.884,13.0245
3380.35,6241.49,21.12,0.548,0.387,0.935,"NGC4649","E",11.884,17.4719
3932.58,6251.26,22.091,0.869,0.511,1.38,"NGC4649","E",11.884,19.0984
2295.49,6364.12,21.817,0.735,0.421,1.156,"NGC4649","E",11.884,15.4709
2410.02,6445.34,20.877,0.884,0.606,1.49,"NGC4649","E",11.884,15.9981
232.34,6471.49,20.986,0.727,0.488,1.215,"NGC4649","E",11.884,14.9208
542.81,6507.03,21.673,0.746,0.432,1.178,"NGC4649","E",11.884,14.8795
1530.95,6539.35,21.94,0.855,0.527,1.382,"NGC4649","E",11.884,15.2164
1045.35,6577.32,21.826,0.787,0.503,1.29,"NGC4649","E",11.884,15.1312
19.62,6601.49,20.17,0.583,0.418,1.001,"NGC4649","E",11.884,15.6731
3417.86,6639.76,20.271,0.634,0.415,1.049,"NGC4649","E",11.884,18.955
317.35,6661.71,22.01,0.693,0.439,1.132,"NGC4649","E",11.884,15.6738
3449.38,6724.02,21.107,0.989,0.601,1.59,"NGC4649","E",11.884,19.3338
2361.28,6783.4,22,0.586,0.352,0.938,"NGC4649","E",11.884,17.2679
2494.34,6857.35,21.954,0.751,0.478,1.229,"NGC4649","E",11.884,17.789
1625.36,6872.36,20.25,0.706,0.5,1.206,"NGC4649","E",11.884,16.7202
2341.04,6901.36,20.294,0.627,0.428,1.055,"NGC4649","E",11.884,17.7139
2164.22,6971.69,21.012,0.583,0.429,1.012,"NGC4649","E",11.884,17.7419
6524.36,1101.41,21.111,0.841,0.529,1.37,"NGC4621",NULL,NULL,9872.63
6310.96,1202.12,21.352,0.76,0.455,1.215,"NGC4621",NULL,NULL,9871.68
5808.1,1285.31,21.534,0.626,0.434,1.06,"NGC4621",NULL,NULL,9869.92
5678.22,1311.3,20.782,0.821,0.486,1.307,"NGC4621",NULL,NULL,9869.45
7118.79,1323.99,20.149,0.577,0.336,0.913,"NGC4621",NULL,NULL,9873.68
5506.72,1552.86,21.803,0.928,0.484,1.412,"NGC4621",NULL,NULL,9868.17
6343.38,1553.57,22.036,0.722,0.452,1.174,"NGC4621",NULL,NULL,9870.65
6324.45,1695.75,22.067,0.674,0.427,1.101,"NGC4621",NULL,NULL,9870.14
6131.56,1774.06,22.287,1.088,0.517,1.605,"NGC4621",NULL,NULL,9869.32
6395.42,1778.07,21.642,0.85,0.502,1.352,"NGC4621",NULL,NULL,9870.08
6407.01,1783.81,22.354,1.001,0.627,1.628,"NGC4621",NULL,NULL,9870.1
6780.6,1944.82,21.932,0.534,0.393,0.927,"NGC4621",NULL,NULL,9870.69
6638.58,2034.98,21.398,0.584,0.339,0.923,"NGC4621",NULL,NULL,9869.98
6027.09,2043.7,20.082,0.826,0.482,1.308,"NGC4621",NULL,NULL,9868.14
6858.72,2222.55,21.682,0.601,0.412,1.013,"NGC4621",NULL,NULL,9870.03
5984.62,2276.56,21.777,0.608,0.421,1.029,"NGC4621",NULL,NULL,9867.27
5673.53,2353.98,21.977,0.68,0.402,1.082,"NGC4621",NULL,NULL,9866.11
5659.36,2386.64,21.432,0.697,0.441,1.138,"NGC4621",NULL,NULL,9865.96
6556.25,2491.34,21.079,0.648,0.437,1.085,"NGC4621",NULL,NULL,9868.28
7091.94,2582.42,21.971,0.779,0.521,1.3,"NGC4621",NULL,NULL,9869.56
6095.31,2684.73,21.343,0.675,0.357,1.032,"NGC4621",NULL,NULL,9866.29
5784.84,2693.71,21.887,0.863,0.478,1.341,"NGC4621",NULL,NULL,9865.35
6088.95,2747.92,22.09,0.81,0.469,1.279,"NGC4621",NULL,NULL,9866.07
6620.65,2748.8,21.811,0.749,0.481,1.23,"NGC4621",NULL,NULL,9867.64
5834.73,2832.05,21.93,0.765,0.463,1.228,"NGC4621",NULL,NULL,9865.05
6014.23,2864.89,21.876,0.679,0.408,1.087,"NGC4621",NULL,NULL,9865.48
6622.05,2883.74,22.074,0.637,0.386,1.023,"NGC4621",NULL,NULL,9867.21
7510.19,2901.7,21.984,0.574,0.429,1.003,"NGC4621",NULL,NULL,9869.77
6279.48,2959.37,21.7,0.61,0.463,1.073,"NGC4621",NULL,NULL,9865.96
5689.8,2975.41,22.074,1.048,0.535,1.583,"NGC4621",NULL,NULL,9864.16
5928.62,2980.49,22.087,0.647,0.366,1.013,"NGC4621",NULL,NULL,9864.85
6321.05,3016.99,21.239,0.864,0.479,1.343,"NGC4621",NULL,NULL,9865.89
5708.3,3024.48,21.05,0.756,0.439,1.195,"NGC4621",NULL,NULL,9864.06
6599.15,3028.66,21.956,0.756,0.385,1.141,"NGC4621",NULL,NULL,9866.68
6176.65,3126.41,21.499,0.693,0.426,1.119,"NGC4621",NULL,NULL,9865.12
6395.44,3169.39,21.195,0.759,0.405,1.164,"NGC4621",NULL,NULL,9865.62
7231.32,3196.5,21.461,0.727,0.385,1.112,"NGC4621",NULL,NULL,9868
6487.64,3203.45,20.65,0.591,0.302,0.893,"NGC4621",NULL,NULL,9865.79
6802.19,3221.46,21.849,0.788,0.366,1.154,"NGC4621",NULL,NULL,9866.65
7302.54,3227.22,21.884,0.794,0.437,1.231,"NGC4621",NULL,NULL,9868.11
7343.66,3271.97,20.5,0.904,0.545,1.449,"NGC4621",NULL,NULL,9868.08
7144.71,3390.33,21.561,0.623,0.401,1.024,"NGC4621",NULL,NULL,9867.12
5760.23,3456.8,21.571,0.84,0.51,1.35,"NGC4621",NULL,NULL,9862.83
7405.93,3472.08,21.824,0.712,0.452,1.164,"NGC4621",NULL,NULL,9867.62
6067.85,3487.34,21.439,0.936,0.507,1.443,"NGC4621",NULL,NULL,9863.64
6305.62,3543.56,21.337,0.871,0.517,1.388,"NGC4621",NULL,NULL,9864.16
5932.89,3561.63,21.386,0.691,0.483,1.174,"NGC4621",NULL,NULL,9863
6045,3561.81,21.888,0.804,0.421,1.225,"NGC4621",NULL,NULL,9863.33
6316.63,3566.41,21.087,0.794,0.498,1.292,"NGC4621",NULL,NULL,9864.12
7313.27,3589.05,21.553,0.86,0.524,1.384,"NGC4621",NULL,NULL,9866.97
5917.29,3681.04,21.374,0.762,0.446,1.208,"NGC4621",NULL,NULL,9862.57
7147.72,3690.37,21.643,0.738,0.453,1.191,"NGC4621",NULL,NULL,9866.16
6763.41,3693.22,22.178,0.888,0.503,1.391,"NGC4621",NULL,NULL,9865.02
5947.51,3710.36,22.02,0.953,0.545,1.498,"NGC4621",NULL,NULL,9862.57
5668.17,3766.74,21.916,0.949,0.562,1.511,"NGC4621",NULL,NULL,9861.56
6330.4,3813.19,20.973,0.908,0.531,1.439,"NGC4621",NULL,NULL,9863.36
6641.72,3839.66,21.961,0.923,0.556,1.479,"NGC4621",NULL,NULL,9864.19
6898.17,3853.58,20.589,0.656,0.391,1.047,"NGC4621",NULL,NULL,9864.9
6025.51,3860.38,20.864,0.736,0.47,1.206,"NGC4621",NULL,NULL,9862.31
6263.98,3873.34,21.356,0.917,0.482,1.399,"NGC4621",NULL,NULL,9862.97
6814.13,3874.27,21.424,0.701,0.446,1.147,"NGC4621",NULL,NULL,9864.59
6151.13,3910.87,21.573,0.914,0.532,1.446,"NGC4621",NULL,NULL,9862.52
5813.34,3927.31,22.265,1.019,0.464,1.483,"NGC4621",NULL,NULL,9861.47
5962.41,3944.65,20.65,0.69,0.427,1.117,"NGC4621",NULL,NULL,9861.86
6147.67,3953.18,21.773,0.717,0.471,1.188,"NGC4621",NULL,NULL,9862.38
6803.07,3980.4,21.227,0.672,0.423,1.095,"NGC4621",NULL,NULL,9864.21
7015.24,3987.15,22.019,0.737,0.439,1.176,"NGC4621",NULL,NULL,9864.81
6980.6,3990.88,22.039,1.073,0.534,1.607,"NGC4621",NULL,NULL,9864.7
7235.09,3994.75,22.101,0.749,0.403,1.152,"NGC4621",NULL,NULL,9865.43
6714.98,4001.45,22.058,0.874,0.476,1.35,"NGC4621",NULL,NULL,9863.89
6043.06,4014.19,22.16,1.029,0.492,1.521,"NGC4621",NULL,NULL,9861.87
6404.9,4028.59,22.041,0.861,0.512,1.373,"NGC4621",NULL,NULL,9862.89
6986.53,4029.2,21.744,0.657,0.455,1.112,"NGC4621",NULL,NULL,9864.59
6501.53,4038.4,22.026,0.956,0.492,1.448,"NGC4621",NULL,NULL,9863.14
6283.5,4044.47,22.282,0.861,0.572,1.433,"NGC4621",NULL,NULL,9862.48
6491.99,4055.16,20.302,0.842,0.535,1.377,"NGC4621",NULL,NULL,9863.06
7106.16,4086.64,21.955,0.588,0.402,0.99,"NGC4621",NULL,NULL,9864.76
6569.2,4109.25,21.705,0.891,0.526,1.417,"NGC4621",NULL,NULL,9863.11
5721.17,4109.58,21.858,0.973,0.524,1.497,"NGC4621",NULL,NULL,9860.62
