#name/id         bx       by    am_b    b_i   err   vx       vy     am_v    v_i   err    rx      ry      am_r    r_i   err      V    B-V   V-R
#----------------------------------------------------------------------------------------------------------------------------------------------
2324          4430.18 3440.11 1.399   -1.86 0.073 4429.99 3440.19 1.202  -2.126 0.118 4429.46 3439.75 1.293   -2.87 0.110  24.011  0.174  0.455
2325          7066.23 3439.22 1.399  -1.574 0.099 7066.54 3438.81 1.202  -1.822 0.153 7066.44 3438.87 1.293  -2.546 0.140  24.315  0.153  0.437
2326          3806.83 3441.71 1.399   -1.54 0.107 3806.40 3440.93 1.202  -2.586 0.088 3806.46 3440.67 1.293  -3.408 0.068  23.549  1.065  0.525
2327          4131.45 3447.60 1.399  -2.246 0.052 4131.69 3447.68 1.202  -3.446 0.039 4131.59 3447.52 1.293  -4.399 0.030  22.689  1.240  0.641
2328          5602.04 3447.78 1.399  -1.533 0.097 5602.63 3448.24 1.202  -2.033 0.120 5601.84 3447.53 1.293  -2.708 0.117  24.103  0.441  0.394
2329          4495.35 3448.48 1.399  -2.378 0.047 4495.51 3448.77 1.202  -3.121 0.046 4495.68 3448.62 1.293  -3.945 0.040  23.015  0.718  0.526
2330          6509.10 3449.42 1.399  -2.942 0.030 6509.26 3449.38 1.202  -3.531 0.031 6509.35 3449.61 1.293  -4.202 0.031  22.605  0.543  0.390
2331          6524.74 3448.91 1.399  -2.255 0.053 6524.81 3448.73 1.202  -3.733 0.027 6524.82 3448.59 1.293  -5.471 0.010  22.401  1.558  1.338
2332           457.31 3451.29 1.399  -4.577 0.007  457.43 3451.53 1.202  -5.901 0.004  457.39 3451.35 1.293  -7.392 0.002  20.233  1.382  1.119
2333          2618.31 3450.87 1.399  -2.514 0.045 2618.55 3451.08 1.202  -3.298 0.042 2618.01 3450.84 1.293  -3.955 0.043  22.838  0.765  0.378
2334          2663.38 3451.41 1.399  -4.126 0.011 2663.45 3451.56 1.202  -5.041 0.009 2663.44 3451.40 1.293  -5.924 0.008  21.094  0.915  0.579
2335          7075.50 3452.02 1.399   -1.74 0.083 7075.61 3451.95 1.202   -2.17 0.115 7075.64 3451.21 1.293   -3.34 0.064  23.966  0.361  0.834
2336          3914.73 3455.93 1.399  -3.208 0.025 3914.73 3456.13 1.202  -3.826 0.032 3914.86 3456.13 1.293  -4.569 0.024  22.310  0.576  0.454
2337          5077.32 3459.71 1.399   -6.33 0.002 5077.51 3459.63 1.202  -6.762 0.002 5077.56 3459.62 1.293  -7.321 0.002  19.374  0.363  0.291
2338          4593.28 3461.03 1.399  -2.318 0.049 4593.34 3461.25 1.202  -3.284 0.039 4593.33 3461.41 1.293  -4.185 0.032  22.851  0.973  0.595
2339            30.38 3463.32 1.399  -3.584 0.017   30.25 3463.35 1.202  -3.736 0.028   30.41 3463.23 1.293  -4.505 0.025  22.401  0.043  0.477
2340          4667.56 3463.14 1.399  -2.074 0.063 4667.84 3462.22 1.202  -2.244 0.102 4667.81 3463.42 1.293  -2.742 0.125  23.893  0.064  0.237
2341          2785.30 3463.21 1.399  -2.658 0.039 2785.36 3463.76 1.202  -3.527 0.036 2785.54 3463.53 1.293  -4.462 0.028  22.608  0.862  0.625
2342          1969.11 3470.56 1.399  -1.783 0.084 1969.14 3470.40 1.202   -1.93 0.157 1965.42 3467.14 1.293  -2.821 0.121  24.207  0.038  0.586
2343          3161.09 3466.09 1.399  -2.093 0.070 3161.72 3466.62 1.202  -2.948 0.060 3161.09 3466.43 1.293  -3.728 0.056  23.187  0.846  0.487
2344          5637.10 3466.19 1.399   -6.68 0.002 5637.34 3465.97 1.202   -7.11 0.002 5637.39 3466.07 1.293  -7.675 0.002  19.026  0.361  0.296
2345          2001.40 3467.37 1.399  -3.026 0.029 2001.35 3467.73 1.202  -3.969 0.025 2001.42 3467.43 1.293  -4.935 0.020  22.166  0.947  0.652
2346          3636.34 3468.19 1.399  -3.741 0.016 3636.47 3468.27 1.202  -4.676 0.014 3636.38 3468.06 1.293  -5.629 0.010  21.459  0.938  0.641
2347          5394.45 3467.94 1.399   -3.58 0.016 5394.63 3467.94 1.202  -4.213 0.017 5394.61 3467.70 1.293  -4.891 0.017  21.923  0.593  0.397
2348          4047.36 3469.07 1.399  -2.639 0.039 4047.51 3468.95 1.202   -3.86 0.029 4047.39 3468.99 1.293  -5.185 0.015  22.275  1.264  0.971
2349           534.50 3470.28 1.399  -1.858 0.073  534.33 3470.70 1.202  -2.543 0.078  534.48 3469.80 1.293  -3.471 0.055  23.593  0.652  0.619
2350          1554.34 3471.85 1.399  -2.178 0.054 1554.36 3472.20 1.202  -3.465 0.035 1554.30 3471.98 1.293  -4.901 0.017  22.670  1.340  1.070
2351          5134.24 3472.48 1.399  -3.285 0.020 5134.43 3472.19 1.202  -3.752 0.026 5134.30 3472.09 1.293  -4.304 0.026  22.384  0.403  0.285
2352          3636.34 3468.19 1.399  -3.741 0.016 3636.47 3468.27 1.202  -4.676 0.014 3636.38 3468.06 1.293  -5.629 0.010  21.459  0.938  0.641
2353           432.39 3473.67 1.399  -1.041 0.172  432.90 3474.50 1.202  -1.609 0.208  432.45 3475.02 1.293  -2.486 0.154  24.527  0.519  0.573
2354          2674.18 3474.00 1.399  -1.748 0.092 2673.50 3474.28 1.202  -2.314 0.106 2674.15 3473.63 1.293  -3.117 0.096  23.822  0.516  0.508
2355          2872.43 3474.24 1.399  -2.395 0.053 2872.63 3474.47 1.202  -3.239 0.046 2872.81 3474.16 1.293  -4.091 0.041  22.896  0.834  0.551
2356          5678.55 3474.09 1.399  -4.858 0.006 5678.72 3474.03 1.202   -5.66 0.005 5678.76 3474.09 1.293  -6.494 0.004  20.476  0.786  0.535
2357          1820.48 3476.83 1.399  -4.334 0.009 1820.47 3477.21 1.202  -5.346 0.006 1820.48 3477.10 1.293  -6.361 0.005  20.789  1.026  0.696
2358          2627.53 3477.69 1.399  -3.416 0.020 2627.70 3478.03 1.202  -4.229 0.019 2627.68 3477.81 1.293  -5.086 0.016  21.906  0.798  0.556
2359          7013.97 3478.61 1.399  -2.216 0.055 7014.10 3478.52 1.202  -2.568 0.087 7013.28 3478.33 1.293  -3.162 0.086  23.568  0.272  0.322
2360          1964.71 3479.55 1.399  -2.923 0.029 1964.62 3479.57 1.202   -3.75 0.028 1964.57 3479.53 1.293  -4.419 0.029  22.385  0.814  0.389
2361          3526.35 3480.50 1.399  -1.747 0.096 3526.72 3480.93 1.202  -2.635 0.092 3527.07 3480.84 1.293  -3.369 0.081  23.500  0.884  0.446
2362          5359.82 3481.47 1.399  -8.246 0.001 5360.13 3481.38 1.202  -8.642 0.001 5360.22 3481.38 1.293  -9.177 0.001  17.494  0.322  0.270
2363          2599.33 3483.51 1.399  -4.112 0.011 2599.46 3483.59 1.202  -4.764 0.012 2599.46 3483.49 1.293  -5.521 0.010  21.372  0.614  0.467
2364          4590.60 3485.42 1.399   -1.66 0.092 4590.74 3484.91 1.202  -2.492 0.082 4590.34 3484.88 1.293  -3.253 0.077  23.643  0.820  0.470
2365          1732.13 3485.42 1.399  -1.772 0.084 1733.01 3486.39 1.202  -2.215 0.114 1733.20 3485.32 1.293  -3.081 0.094  23.921  0.376  0.564
2366          2944.99 3485.86 1.399  -3.373 0.022 2944.99 3485.98 1.202  -4.232 0.019 2944.93 3486.13 1.293  -5.141 0.016  21.903  0.851  0.602
2367          3388.55 3485.96 1.399  -4.322 0.009 3388.63 3486.24 1.202  -5.148 0.008 3388.63 3486.10 1.293  -5.959 0.007  20.987  0.813  0.515
2368          4154.17 3489.38 1.399  -3.052 0.027 4154.21 3489.64 1.202  -4.351 0.018 4154.35 3489.36 1.293  -5.852 0.008  21.783  1.354  1.127
2369          5020.24 3489.20 1.399  -2.613 0.035 5020.23 3489.87 1.202  -2.893 0.058 5020.38 3489.24 1.293  -3.816 0.042  23.244  0.190  0.614
2370          3388.55 3485.96 1.399  -4.322 0.009 3388.63 3486.24 1.202  -5.148 0.008 3388.63 3486.10 1.293  -5.959 0.007  20.987  0.813  0.515
2371          2037.52 3490.62 1.399  -2.138 0.065 2037.82 3491.15 1.202  -2.769 0.067 2038.03 3491.14 1.293  -3.515 0.067  23.367  0.590  0.457
2372          4452.11 3492.62 1.399  -2.261 0.056 4451.98 3492.50 1.202  -2.527 0.087 4452.27 3492.13 1.293  -3.087 0.097  23.610  0.174  0.292
2373          5473.91 3491.74 1.399  -4.305 0.009 5474.05 3491.72 1.202  -5.665 0.005 5474.14 3491.77 1.293  -7.054 0.002  20.469  1.423  1.028
2374          2995.66 3492.71 1.399  -1.874 0.089 2996.12 3493.18 1.202  -2.934 0.065 2996.23 3492.85 1.293  -3.926 0.052  23.201  1.081  0.675
2375          3558.05 3493.43 1.399  -6.561 0.002 3558.09 3493.43 1.202  -7.196 0.002 3558.20 3493.43 1.293  -7.845 0.002  18.940  0.595  0.371
2376          1787.20 3494.23 1.399  -6.112 0.002 1787.32 3494.43 1.202  -6.548 0.003 1787.25 3494.29 1.293  -7.087 0.003  19.588  0.368  0.273
2377          3295.75 3492.92 1.399  -1.885 0.088 3295.67 3493.15 1.202  -2.527 0.090 3295.54 3492.98 1.293  -3.064 0.097  23.609  0.603  0.271
2378          3030.20 3496.34 1.399  -2.495 0.050 3030.18 3496.46 1.202   -3.28 0.047 3029.93 3496.45 1.293  -4.091 0.044  22.856  0.766  0.515
2379          4002.60 3496.38 1.399   -2.34 0.055 4002.77 3496.75 1.202  -2.776 0.075 4002.35 3496.27 1.293  -3.366 0.070  23.360  0.368  0.318
2380           700.26 3497.61 1.399  -1.876 0.081  700.04 3497.70 1.202  -2.155 0.123  699.71 3497.53 1.293  -3.228 0.079  23.982  0.188  0.747
2381          2535.17 3496.26 1.399  -1.502 0.107 2535.07 3496.51 1.202  -2.843 0.061 2535.04 3496.68 1.293  -4.312 0.030  23.291  1.401  1.099
2382          1488.53 3500.02 1.399  -2.503 0.040 1489.08 3500.22 1.202  -3.132 0.047 1488.74 3500.15 1.293  -3.942 0.037  23.004  0.588  0.514
2383            26.11 3502.16 1.399  -2.057 0.070   25.99 3502.47 1.202  -2.738 0.075   25.89 3502.70 1.293  -3.359 0.074  23.398  0.648  0.346
2384          1702.11 3503.56 1.399  -7.601 0.001 1702.20 3503.76 1.202  -8.196 0.001 1702.13 3503.62 1.293  -8.831 0.001  17.940  0.549  0.358
2385          4097.22 3503.65 1.399  -3.303 0.022 4097.26 3503.94 1.202  -4.612 0.015 4097.22 3503.65 1.293  -5.846 0.009  21.522  1.365  0.890
2386          4313.99 3504.09 1.399    -2.8 0.032 4313.91 3504.42 1.202   -4.45 0.015 4314.14 3504.22 1.293  -6.482 0.004  21.684  1.754  1.599
2387          6768.40 3503.58 1.399  -2.366 0.045 6768.36 3503.49 1.202  -3.063 0.049 6768.29 3503.52 1.293  -4.032 0.034  23.073  0.666  0.655
2388          2346.16 3505.02 1.399  -1.983 0.068 2345.81 3505.26 1.202  -2.691 0.070 2346.08 3505.47 1.293  -3.393 0.065  23.445  0.678  0.418
2389          5829.24 3505.59 1.399  -1.761 0.077 5829.95 3505.63 1.202  -2.332 0.089 5829.60 3505.99 1.293  -2.854 0.102  23.804  0.522  0.258
2390          6241.10 3509.77 1.399  -2.002 0.063 6241.32 3509.27 1.202  -2.674 0.070 6241.33 3509.24 1.293  -3.566 0.050  23.462  0.637  0.587
2391          7178.55 3508.76 1.399  -2.139 0.059 7179.06 3508.88 1.202  -3.123 0.048 7179.00 3508.62 1.293  -3.667 0.050  23.012  0.994  0.278
2392          7069.67 3510.72 1.399  -5.234 0.004 7069.91 3510.59 1.202  -5.944 0.004 7069.86 3510.72 1.293  -6.702 0.003  20.192  0.681  0.468
2393          3462.64 3511.78 1.399  -2.081 0.075 3462.37 3511.57 1.202  -2.877 0.065 3462.88 3511.99 1.293  -3.448 0.069  23.259  0.779  0.302
2394          4178.58 3520.97 1.399   -1.67 0.091 4178.58 3518.77 1.202  -1.898 0.158 4179.25 3518.20 1.293  -2.593 0.152  24.239  0.130  0.412
2395          5500.66 3516.92 1.399  -4.338 0.008 5500.95 3516.69 1.202  -4.798 0.011 5500.91 3516.86 1.293  -5.598 0.009  21.338  0.395  0.505
2396          6381.74 3518.31 1.399  -2.394 0.045 6381.61 3517.92 1.202  -3.084 0.047 6381.73 3518.39 1.293  -3.794 0.043  23.052  0.658  0.425
2397          2174.50 3519.37 1.399  -4.157 0.010 2174.68 3519.50 1.202  -4.652 0.012 2174.56 3519.39 1.293  -5.295 0.012  21.484  0.435  0.366
2398          1734.28 3519.49 1.399   -3.38 0.021 1734.45 3519.81 1.202  -4.337 0.018 1734.35 3519.66 1.293  -5.233 0.015  21.798  0.963  0.590
2399          5364.59 3519.70 1.399  -2.662 0.034 5364.85 3519.67 1.202  -3.853 0.022 5364.75 3519.74 1.293  -5.031 0.014  22.282  1.230  0.841
2400          3965.11 3521.75 1.399  -1.839 0.086 3965.11 3522.00 1.202  -2.603 0.091 3965.53 3522.03 1.293   -3.41 0.073  23.533  0.742  0.511
2401          3450.28 3524.09 1.399  -2.511 0.050 3450.35 3524.52 1.202  -3.258 0.045 3450.28 3524.26 1.293  -4.114 0.038  22.878  0.723  0.555
2402          2829.29 3525.63 1.399  -1.934 0.078 2829.89 3526.07 1.202   -2.86 0.068 2829.50 3525.98 1.293  -3.714 0.057  23.275  0.927  0.553
2403          4850.23 3525.46 1.399  -1.391 0.114 4849.62 3525.82 1.202  -1.818 0.157 4850.24 3525.95 1.293  -2.819 0.107  24.318  0.357  0.683
2404          2730.64 3526.62 1.399  -0.759 0.230 2731.05 3526.44 1.202  -1.471 0.250 2731.60 3527.03 1.293  -2.412 0.185  24.665  0.683  0.630
2405          3555.10 3531.89 1.399  -2.477 0.053 3554.80 3531.62 1.202  -3.005 0.068 3555.04 3531.87 1.293  -3.948 0.054  23.131  0.473  0.632
2406          4054.89 3531.07 1.399  -2.212 0.060 4054.62 3531.11 1.202  -2.999 0.068 4054.74 3530.91 1.293  -3.738 0.059  23.137  0.769  0.451
2407          3081.83 3532.59 1.399  -1.767 0.102 3081.65 3532.79 1.202  -2.541 0.091 3081.52 3532.14 1.293    -3.6 0.069  23.595  0.754  0.735
2408          5444.76 3531.72 1.399  -3.434 0.017 5445.03 3531.64 1.202  -3.728 0.025 5444.96 3531.76 1.293  -4.585 0.021  22.409  0.206  0.556
2409            53.28 3534.98 1.399   -2.91 0.028   53.24 3535.38 1.202  -3.964 0.021   53.22 3535.21 1.293  -5.006 0.014  22.171  1.074  0.720
2410          5873.19 3535.42 1.399  -2.808 0.031 5873.36 3535.29 1.202  -3.645 0.028 5873.33 3535.61 1.293  -4.434 0.027  22.490  0.826  0.495
2411          7509.19 3536.39 1.399  -1.977 0.068 7515.08 3536.70 1.202  -2.273 0.107 7509.45 3536.28 1.293  -3.083 0.089  23.864  0.208  0.514
2412          3042.63 3538.25 1.399  -4.219 0.012 3042.68 3538.36 1.202  -5.554 0.006 3042.68 3538.34 1.293  -6.886 0.004  20.580  1.395  0.977
2413          3110.22 3537.89 1.399  -2.006 0.085 3110.56 3538.35 1.202  -2.741 0.075 3110.50 3537.89 1.293  -3.538 0.076  23.395  0.709  0.502
2414          1641.43 3539.37 1.399  -2.669 0.038 1641.54 3539.52 1.202  -3.798 0.027 1641.47 3539.39 1.293  -4.787 0.019  22.337  1.159  0.673
2415           803.80 3541.15 1.399  -2.285 0.060  803.85 3541.56 1.202  -3.167 0.053  803.59 3541.08 1.293  -3.961 0.043  22.968  0.877  0.500
2416          1892.94 3540.61 1.399  -2.275 0.054 1892.98 3541.28 1.202  -3.627 0.031 1892.94 3541.01 1.293  -4.976 0.016  22.507  1.414  0.992
2417          2464.88 3542.54 1.399   -2.55 0.041 2465.12 3543.06 1.202  -2.986 0.054 2464.75 3542.61 1.293  -3.767 0.048  23.150  0.368  0.488
2418          6194.16 3543.18 1.399  -2.214 0.054 6194.11 3542.55 1.202  -2.641 0.068 6194.24 3542.62 1.293   -3.13 0.081  23.495  0.357  0.229
2419          1921.50 3544.02 1.399  -3.004 0.029 1921.63 3544.12 1.202  -3.728 0.029 1921.46 3543.96 1.293  -4.609 0.023  22.408  0.697  0.577
2420          4027.29 3544.19 1.399   -7.39 0.001 4027.23 3544.23 1.202  -7.813 0.001 4027.35 3544.02 1.293  -8.378 0.001  18.323  0.353  0.296
2421          4611.28 3544.17 1.399  -2.362 0.052 4611.60 3544.29 1.202  -2.874 0.064 4611.55 3543.79 1.293  -3.535 0.068  23.262  0.455  0.382
2422          1461.69 3544.49 1.399  -3.361 0.020 1461.69 3544.83 1.202  -4.141 0.019 1461.68 3544.64 1.293  -4.946 0.015  21.995  0.761  0.509
2423          6707.09 3548.33 1.399  -3.428 0.019 6707.18 3548.26 1.202  -4.393 0.016 6707.23 3548.33 1.293  -5.325 0.012  21.742  0.972  0.622
2424          1982.58 3549.39 1.399  -5.689 0.003 1982.59 3549.59 1.202  -7.084 0.002 1982.57 3549.48 1.293  -8.487 0.001  19.050  1.463  1.040
2425          4795.46 3549.07 1.399  -1.898 0.074 4795.47 3549.14 1.202  -2.638 0.069 4795.50 3549.03 1.293  -3.509 0.058  23.498  0.715  0.568
2426          6607.04 3553.17 1.399  -7.396 0.001 6607.25 3552.94 1.202  -7.885 0.001 6607.33 3553.08 1.293  -8.492 0.001  18.251  0.428  0.334
2427           114.49 3555.46 1.399    -1.7 0.085  114.44 3555.76 1.202  -2.938 0.054  114.73 3555.70 1.293  -3.953 0.036  23.197  1.284  0.696
2428          4596.55 3554.84 1.399  -5.452 0.004 4596.66 3554.86 1.202  -6.382 0.003 4596.72 3554.83 1.293  -7.331 0.002  19.753  0.932  0.637
2429          4049.36 3556.57 1.399  -2.423 0.052 4049.78 3556.04 1.202  -2.987 0.071 4049.56 3556.14 1.293  -3.665 0.069  23.149  0.514  0.397
2430          5398.62 3560.16 1.399  -2.295 0.051 5398.69 3560.28 1.202  -2.839 0.060 5398.54 3559.94 1.293  -3.856 0.045  23.297  0.491  0.698
2431          5218.30 3562.19 1.399   -1.82 0.077 5218.30 3561.91 1.202  -3.381 0.037 5218.33 3562.16 1.293  -4.761 0.018  22.753  1.653  1.020
2432          6374.09 3562.81 1.399  -1.931 0.072 6374.50 3562.97 1.202   -3.43 0.037 6374.46 3562.97 1.293  -4.914 0.017  22.704  1.582  1.112
2433          2981.14 3563.81 1.399  -2.726 0.044 2981.09 3564.32 1.202  -3.446 0.043 2981.06 3564.33 1.293  -4.298 0.039  22.690  0.692  0.551
2434           470.50 3565.14 1.399  -2.747 0.036  470.71 3565.39 1.202  -4.103 0.022  470.65 3565.15 1.293  -5.339 0.013  22.031  1.419  0.892
2435          2154.47 3566.36 1.399  -2.227 0.053 2154.76 3566.48 1.202  -3.452 0.038 2154.79 3566.48 1.293  -4.646 0.022  22.683  1.269  0.855
2436          3435.91 3568.77 1.399  -2.261 0.068 3436.20 3569.61 1.202  -3.229 0.048 3436.22 3568.74 1.293  -4.159 0.038  22.906  0.975  0.620
2437          3826.40 3568.78 1.399    -3.1 0.027 3826.39 3568.85 1.202  -3.854 0.029 3826.51 3568.86 1.293  -4.706 0.022  22.282  0.731  0.551
2438          6524.38 3570.53 1.399  -2.151 0.061 6524.54 3570.24 1.202  -3.196 0.050 6524.74 3570.55 1.293   -4.25 0.033  22.939  1.063  0.731
2439          1354.31 3571.86 1.399  -2.812 0.033 1353.94 3572.38 1.202  -3.792 0.029 1354.28 3571.91 1.293  -4.631 0.022  22.343  0.989  0.540
2440          6748.23 3572.26 1.399  -1.294 0.125 6748.66 3571.51 1.202  -1.988 0.142 6748.93 3572.37 1.293  -2.905 0.113  24.148  0.662  0.609
2441          2895.47 3573.30 1.399  -2.679 0.045 2895.38 3573.48 1.202  -3.616 0.037 2895.50 3573.51 1.293  -4.474 0.030  22.519  0.940  0.556
2442            73.09 3576.11 1.399   -2.41 0.045   72.66 3576.23 1.202   -2.51 0.080   72.58 3576.31 1.293  -2.688 0.119  23.627 -0.016 -0.047
2443           382.90 3575.59 1.399  -3.053 0.026  383.11 3575.98 1.202   -3.57 0.032  383.18 3575.71 1.293  -3.992 0.037  22.566  0.460  0.169
2444          2991.47 3578.99 1.399  -4.115 0.013 2991.44 3579.45 1.202   -5.21 0.009 2991.49 3579.13 1.293  -6.294 0.007  20.925  1.120  0.757
2445          3241.12 3578.50 1.399  -1.976 0.091 3241.17 3578.31 1.202  -2.978 0.068 3241.30 3578.86 1.293  -3.814 0.061  23.157  1.014  0.537
2446          5439.71 3579.92 1.399   -1.78 0.075 5439.94 3580.58 1.202  -2.812 0.058 5440.13 3580.59 1.293  -3.875 0.042  23.323  1.049  0.739
2447          5489.02 3579.89 1.399  -1.958 0.066 5489.37 3579.70 1.202  -3.385 0.036 5489.49 3579.84 1.293  -4.882 0.017  22.749  1.500  1.124
2448          3010.97 3583.10 1.399  -2.215 0.074 3011.23 3583.65 1.202  -2.886 0.073 3011.39 3584.13 1.293  -3.859 0.060  23.250  0.636  0.659
2449          1909.62 3585.10 1.399  -1.854 0.081 1909.51 3585.44 1.202  -2.503 0.089 1909.77 3584.35 1.293  -3.051 0.099  23.633  0.611  0.281
2450          5238.70 3585.39 1.399  -4.263 0.009 5238.95 3585.34 1.202  -4.956 0.009 5238.92 3585.34 1.293  -5.643 0.009  21.180  0.661  0.405
2451           291.99 3586.42 1.399  -1.761 0.082  291.63 3586.60 1.202  -2.547 0.077  292.17 3586.14 1.293  -3.023 0.091  23.589  0.768  0.217
2452          1212.38 3585.32 1.399  -1.505 0.112 1212.82 3585.59 1.202  -2.521 0.087 1212.51 3585.98 1.293  -3.248 0.083  23.614  1.030  0.440
2453          3281.56 3586.13 1.399  -2.517 0.058 3281.10 3586.31 1.202  -3.419 0.048 3281.38 3586.12 1.293  -4.136 0.044  22.716  0.900  0.431
2454          5187.02 3586.54 1.399  -2.691 0.036 5187.30 3586.24 1.202  -4.107 0.019 5187.32 3586.24 1.293  -5.525 0.010  22.027  1.487  1.054
2455          6367.82 3586.27 1.399  -3.705 0.015 6368.03 3586.10 1.202  -4.126 0.020 6368.15 3586.28 1.293  -4.708 0.020  22.010  0.351  0.311
2456           506.04 3585.77 1.399  -2.116 0.060  505.94 3586.00 1.202  -2.366 0.095  506.46 3586.50 1.293  -2.915 0.113  23.771  0.155  0.282
2457          1526.50 3586.99 1.399  -2.276 0.054 1526.37 3587.59 1.202  -2.878 0.063 1526.50 3586.69 1.293  -3.578 0.057  23.258  0.557  0.416
2458          6549.02 3588.56 1.399  -6.001 0.003 6549.27 3588.37 1.202  -6.645 0.002 6549.19 3588.49 1.293  -7.308 0.002  19.491  0.605  0.383
2459          4697.25 3589.33 1.399  -2.297 0.055 4697.30 3588.80 1.202  -3.123 0.048 4697.34 3589.26 1.293   -3.88 0.045  23.012  0.813  0.467
2460          5133.99 3590.75 1.399  -1.531 0.103 5134.09 3590.73 1.202  -2.134 0.125 5134.85 3589.99 1.293  -2.871 0.104  24.002  0.559  0.449
2461          6162.99 3592.21 1.399  -2.652 0.040 6163.08 3592.03 1.202  -3.183 0.044 6162.80 3591.97 1.293  -4.208 0.033  22.953  0.476  0.705
2462          1844.60 3592.87 1.399  -3.589 0.017 1844.70 3593.25 1.202   -4.29 0.017 1844.74 3593.04 1.293  -5.004 0.016  21.846  0.670  0.429
2463          4715.90 3597.11 1.399  -2.074 0.065 4715.65 3597.17 1.202  -2.501 0.082 4715.82 3596.71 1.293  -3.122 0.089  23.635  0.357  0.346
2464          3019.08 3595.80 1.399  -2.687 0.050 3019.06 3596.19 1.202  -3.544 0.041 3019.06 3595.92 1.293  -4.232 0.042  22.591  0.849  0.406
2465          3946.48 3598.70 1.399  -1.938 0.083 3946.62 3598.36 1.202  -2.939 0.077 3946.61 3597.87 1.293  -3.605 0.072  23.196  1.013  0.386
2466          3724.07 3602.05 1.399  -6.856 0.002 3723.97 3602.25 1.202  -7.544 0.001 3724.09 3602.19 1.293  -8.244 0.001  18.592  0.656  0.416
2467          1398.40 3607.37 1.399  -2.862 0.031 1398.78 3607.75 1.202  -3.604 0.032 1398.56 3607.43 1.293  -4.334 0.029  22.532  0.717  0.443
2468          7059.68 3607.14 1.399  -3.838 0.014 7060.04 3606.86 1.202  -5.403 0.007 7060.05 3607.09 1.293  -7.414 0.002  20.731  1.657  1.580
2469          5321.93 3609.40 1.399  -1.302 0.123 5321.76 3609.19 1.202   -2.19 0.109 5322.37 3608.93 1.293  -2.994 0.101  23.945  0.884  0.509
2470          6258.07 3609.62 1.399  -3.416 0.020 6258.11 3609.54 1.202  -3.988 0.023 6258.27 3609.48 1.293  -4.639 0.022  22.148  0.523  0.373
2471          3213.43 3616.80 1.399  -2.565 0.058 3213.54 3617.28 1.202  -3.808 0.036 3213.59 3617.07 1.293  -5.042 0.021  22.327  1.290  0.890
